HPC_index,Framework,metal_smiles,organ_smiles,topo,LCD,PLD,VF,GSA,VSA,C2H4_10kPa,C2H6_10kPa,C2H4_100kPa,C2H6_100kPa,WC_C2H4,WC_C2H6,S1
7593,hMOF-6002582,[V],"['N=NC1C(N=N)C2(C#CC(=O)[O-])C(N=N)CC1(C#CC(=O)[O-])C(N=N)C2(N=N)N=N', 'N=NC1C2[N]NN[N]C3(N=N)C2(C#CC(=O)[O-])C(N=N)CC1(C#CC(=O)[O-])C3(N=N)N=N']",rna,8.66122,7.75587,0.486107,1224.000537,1184.05554,1.921946956,0.047143435,21.96578764,1.585410991,20.04384068,1.538267556,1.082645669
7594,hMOF-6002583,[V],"['O=C([O-])C#CC12CC(F)(F)C(C#CC(=O)[O-])(C(F)C1(F)F)C(F)(F)C2(F)F', 'O=C([O-])c1cc(F)c(C(=O)[O-])c2ccc(F)cc12']",rna,5.41647,4.11553,0.443846,1154.152117,1347.236827,5.071629836,0.137689169,41.76786156,3.111125176,36.69623172,2.973436007,1.117291523
7595,hMOF-6002584,[V],"['CCC1C2(C#CC(=O)[O-])CC(CC)(CC)C(C#CC(=O)[O-])(CC2(CC)CC)C1(CC)CC', 'CCc1cc2c(C(=O)[O-])cc(CC)c(C(=O)[O-])c2c(CC)c1CC']",rna,5.22455,3.92273,0.36089,303.612866,404.051236,36.77496863,4.443872269,43.33026854,5.357537052,6.55529991,0.913664783,1.854663229
7596,hMOF-6002586,[V],"['O=C([O-])C#CC12CC(O)C(C#CC(=O)[O-])(CC1O)C(O)(O)C2', 'O=C([O-])C#CC12C(O)C(O)(O)C(C#CC(=O)[O-])(C(O)C1(O)O)C(O)(O)C2(O)O']",rna,8.71536,7.68181,0.58074,1986.783416,1648.811677,2.249630847,0.053379388,28.63733807,1.991423577,26.38770722,1.938044189,1.043091141
7597,hMOF-6002587,[V],"['N=NC1CC2(C#CC(=O)[O-])C(N=N)C(N=N)C1(C#CC(=O)[O-])CC2(N=N)N=N', 'N=Nc1c(N=N)c(N=N)c2c(C(=O)[O-])ccc(C(=O)[O-])c2c1N=N']",rna,4.98412,3.32709,0.397001,439.210777,547.871159,19.47335698,0.867368852,53.57419703,3.419263681,34.10084005,2.551894829,0.957344357
7598,hMOF-6002590,[V],"['O=C([O-])C#CC12CC(F)C(C#CC(=O)[O-])(C(F)C1F)C(F)(F)C2', 'O=C([O-])c1c2c(F)cc(F)c(F)c2c(C(=O)[O-])c2c(F)cc(F)c(F)c12']",rna,4.4868,3.77389,0.411061,718.011083,891.222551,9.610822377,0.24213366,50.87429937,3.054540856,41.26347699,2.812407196,0.900614129
7599,hMOF-6002591,[V],"['O=C([O-])c1c2ccc(F)cc2c(C(=O)[O-])c2cc(F)c(F)cc12', 'O=C([O-])C#CC12C(F)C(F)(F)C(C#CC(=O)[O-])(CC1(F)F)C(F)(F)C2F']",rna,4.57279,3.77389,0.391493,662.954899,822.884729,7.95556622,0.193618011,48.52554173,2.826911875,40.56997551,2.633293864,0.873842447
7600,hMOF-6002592,[V],"['O=C([O-])c1c2cccc(Cl)c2c(C(=O)[O-])c2cccc(Cl)c12', 'O=C([O-])C#CC12CCC(C#CC(=O)[O-])(C(Cl)C1)C(Cl)C2Cl']",rna,5.42508,3.68094,0.457653,842.284181,1013.535686,15.89334634,0.747629487,62.53150787,4.943973709,46.63816153,4.196344222,1.185955819
7601,hMOF-6002593,[V],"['Cc1ccc2c(C(=O)[O-])c3c(C)c(C)cc(C)c3c(C(=O)[O-])c2c1', 'CC1C(C)C2(C#CC(=O)[O-])C(C)(C)C(C)C1(C#CC(=O)[O-])C(C)C2(C)C']",rna,4.65206,3.47947,0.383618,323.996888,388.001862,22.71418633,1.004099783,59.54809384,3.740893781,36.83390751,2.736793998,0.942320788
7602,hMOF-6002596,[V],"['O=C([O-])c1c2ccccc2c(C(=O)[O-])c2c(O)cccc12', 'O=C([O-])C#CC12CC(O)C(C#CC(=O)[O-])(C(O)C1(O)O)C(O)(O)C2']",rna,5.34175,3.86995,0.409685,693.236817,772.505565,9.980288508,0.323188815,57.08395957,3.903026466,47.10367106,3.579837651,1.025601543
7603,hMOF-6002597,[V],"['O=C([O-])c1c2ccc(O)c(O)c2c(C(=O)[O-])c2c(O)c(O)ccc12', 'O=C([O-])C#CC12C(O)C(O)C(C#CC(=O)[O-])(C(O)C1O)C(O)(O)C2O']",rna,4.60147,3.83981,0.426871,712.019914,860.749738,15.26307967,0.639252159,63.91311901,4.861066739,48.65003934,4.22181458,1.140861254
7604,hMOF-6002598,[V],"['O=C([O-])C#CC12CCC(C#CC(=O)[O-])(C(O)C1)C(O)C2O', 'O=C([O-])c1c2cccc(O)c2c(C(=O)[O-])c2c(O)c(O)ccc12']",rna,5.34175,3.87676,0.443597,826.947796,901.961234,18.26579623,0.944029099,70.04845167,5.837081109,51.78265544,4.89305201,1.249937929
7605,hMOF-6002600,[V],"['N#CC1C(C#N)C2(C#CC(=O)[O-])C3[C]4[N]N4[C]C2(C#N)C2[C]N4[N][C]4C3C12C#CC(=O)[O-]', 'N#Cc1ccc2c(C(=O)[O-])c3cc(C#N)ccc3c(C(=O)[O-])c2c1']",rna,4.11024,2.67651,0.316199,321.557294,412.044821,8.516251965,0.163916937,35.9161657,1.466154907,27.39991374,1.30223797,0.612323815
7606,hMOF-6002601,[V],"['COc1cc2c(C(=O)[O-])c3ccc([O])c(OC)c3c(C(=O)[O-])c2c(OC)c1OC', '[CH2]OC1[C](C#CC(=O)[O-])CC[C](C#CC(=O)[O-])C1O[CH2]']",rna,4.02282,2.70403,0.273289,112.423722,156.54482,13.88075589,0.431231683,28.33353156,1.136014354,14.45277567,0.704782671,0.601415156
7607,hMOF-6002603,[V],"['O=C([O-])C#CC12CC(Br)C(C#CC(=O)[O-])(CC1Br)C(Br)(Br)C2(Br)Br', 'O=C([O-])c1cc2c(ccc3c(C(=O)[O-])c(Br)c(Br)[c]c32)c(Br)c1Br']",rna,4.92736,3.99357,0.420412,484.570064,945.197857,9.662213592,0.490144996,32.52129983,2.519769504,22.85908624,2.029624508,1.162208853
7608,hMOF-6002604,[V],"['O=C([O-])C#CC12C[C](Br)C(C#CC(=O)[O-])([CH]C1Br)C(Br)C2', 'O=C([O-])C#CC12C[CH]C(C#CC(=O)[O-])([CH]C1Br)C(Br)(Br)C2Br']",rna,8.54749,8.15409,0.600144,1019.660512,1489.944465,2.609752883,0.081031878,25.48353845,2.21620305,22.87378557,2.135171172,1.304490968
7609,hMOF-6002605,[V],"['CC1(C)CC2(C#CC(=O)[O-])C(C)(C)CC1(C#CC(=O)[O-])CC2(C)C', 'CC1C(C)C2(C#CC(=O)[O-])C(C)(C)CC1(C#CC(=O)[O-])C(C)(C)C2(C)C']",rna,8.14465,7.63535,0.560636,1836.201576,1474.161138,7.721530205,0.294550323,60.83007414,5.66771969,53.10854394,5.373169367,1.397594801
7610,hMOF-6002606,[V],"['NC1C(N)C2(C#CC(=O)[O-])C(N)C(N)C1(C#CC(=O)[O-])C(N)C2(N)N', 'Nc1cc2c(C(=O)[O-])cccc2c2cc(C(=O)[O-])ccc12']",rna,5.81611,4.84002,0.435831,1204.223979,1185.937747,6.164045204,0.167681627,47.81198465,3.787963477,41.64793945,3.62028185,1.188393508
7611,hMOF-6002607,[V],"['O=C([O-])c1ccc2cc(O)c3c(C(=O)[O-])cccc3c2c1O', 'O=C([O-])C#CC12CC(O)C(C#CC(=O)[O-])(CC1O)C(O)C2O']",rna,6.76566,5.56432,0.473855,1411.812415,1346.279155,4.200097844,0.080065709,39.95297855,2.68460449,35.75288071,2.604538781,1.00791152
7612,hMOF-6002608,[V],"['O=C([O-])C#CC12CC(F)C(C#CC(=O)[O-])(C(F)C1F)C(F)(F)C2', 'O=C([O-])C#CC12CC(F)(F)C(C#CC(=O)[O-])(C(F)C1F)C(F)C2F']",rna,9.64409,9.25206,0.613172,2282.017196,1835.46817,1.406059741,0.019127741,24.27378637,1.264480302,22.86772663,1.245352561,0.781386317
7613,hMOF-6002609,[V],"['O=C([O-])C#CC12CC(O)(O)C(C#CC(=O)[O-])(C(O)(O)C1O)C(O)(O)C2O', 'O=C([O-])c1cc2ccc3c(O)c(C(=O)[O-])cc4c(O)cc(c1)c2c43']",rna,7.23174,6.29031,0.572019,2268.185651,1980.201692,5.082822154,0.123665308,53.92790647,3.994669156,48.84508432,3.871003848,1.111113731
7614,hMOF-6002610,[V],"['N=NC1C(N=N)C2(C#CC(=O)[O-])C(N=N)CC1(C#CC(=O)[O-])CC2(N=N)N=N', 'N=NC1C(N=N)(N=N)C2(C#CC(=O)[O-])CC3(N=N)[N]NN[N]C(C2(N=N)N=N)C13C#CC(=O)[O-]']",rna,8.04273,6.79563,0.473002,1450.16138,1402.805936,2.21354046,0.046504442,25.99506033,1.789959539,23.78151987,1.743455097,1.032865196
7615,hMOF-6002611,[V],"['O=C([O-])c1cc(Cl)c2c(Cl)cc3c4[c]c(C(=O)[O-])c(Cl)c(Cl)c4c(Cl)cc3c2c1', 'O=C([O-])C#CC12CCC(C#CC(=O)[O-])(C(Cl)C1)C(Cl)C2']",rna,4.95621,3.90362,0.530028,1374.466715,1483.902654,11.38685182,0.316578823,65.42038058,4.478848644,54.03352876,4.162269821,1.026938839
7616,hMOF-6002612,[V],"['O=C([O-])c1cc(Cl)c2c(Cl)cc3c4c(Cl)c(C(=O)[O-])c(Cl)cc4c(Cl)c(Cl)c3c2c1', 'O=C([O-])C#CC12CCC(C#CC(=O)[O-])(CC1)C(Cl)C2Cl']",rna,5.52625,4.47621,0.50423,1351.519024,1459.127853,11.0356845,0.300369987,64.16405109,4.69137253,53.12836659,4.391002543,1.096729193
